16:24:45 [MissionAirdrop] An airdrop is heading towards "Obing" (pos=<6316.000000, 0.000000, 9204.000000> type=Random_Obing) with a ExpansionAirdropContainer
18:55:54 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_mk14_mag_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:55:54 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_mk14_mag_20rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 120.
18:56:00 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_mp443_mag_18rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:00 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_mp443_mag_18rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 116.
18:56:00 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_p90_mag_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:00 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_p90_mag_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 300.
18:56:01 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_psg1_mag_5rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:02 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_psg1_mag_5rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 85.
18:56:03 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_sr3_mag_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:03 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_sr3_mag_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 270.
18:56:03 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_ar15cannabis_mag_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:03 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_ar15cannabis_mag_30rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 180.
18:56:04 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_thompson_mag_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:04 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_thompson_mag_50rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 329.
18:56:05 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell twp_umpprimalsaber_mag_35rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:05 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold twp_umpprimalsaber_mag_35rnd x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 210.
18:56:14 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell fnp45_mrdsoptic x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:15 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold fnp45_mrdsoptic x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 90.
18:56:24 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has send a requested to sell expansion_mp5_railatt x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:56:24 [Market] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has sold expansion_mp5_railatt x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 50.
18:56:55 [ATM Locker] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A=) has deposited 7428 on his ATM account.
18:56:59 [ATM Locker] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has withdrawn 20000 from his ATM account.
18:57:08 [VehicleCarKey] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A= pos=<4270.533691, 10.883498, 4194.247070>) used the  ExpansionCarKey to unlock a Truck_01_Covered
18:57:51 [Safezone] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A= pos=<4427.187012, 5.601691, 3959.300781>) Left the safezone
18:58:19 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell makarovij70 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
18:58:19 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold makarovij70 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 66.
19:02:32 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to purchase bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:02:32 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has bought bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 250.
19:02:34 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to purchase bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:02:34 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has bought bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 250.
19:02:35 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to purchase bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:02:35 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has bought bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 250.
19:02:36 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to purchase bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:02:36 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has bought bandagedressing x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 250.
19:02:39 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to purchase anticheminjector x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:02:39 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has bought anticheminjector x1 from the trader "Medicals (Eva [#STR_EXPANSION_MARKET_TRADER_MEDICALS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) for a price of 8000.
19:04:32 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell thinframesglasses x1 at the trader "Clothing (Linda [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:04:32 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold thinframesglasses x1 at the trader "Clothing (Linda [#STR_EXPANSION_MARKET_TRADER_CLOTHING])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:08:56 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell glowplug x1 at the trader "Vehicles (Peter [#STR_EXPANSION_MARKET_TRADER_VEHICLES])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:08:57 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold glowplug x1 at the trader "Vehicles (Peter [#STR_EXPANSION_MARKET_TRADER_VEHICLES])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 150.
19:10:46 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:46 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:47 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:48 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:48 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:48 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:49 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:10:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:10:50 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold twp_ammo_20x76 x1 at the trader "Attachments (Oliver [#STR_EXPANSION_MARKET_TRADER_ATTACHMENTS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 5.
19:11:29 [VehicleCarKey] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A= pos=<4465.821289, 4.439305, 3159.908447>) used the  ExpansionCarKey to lock a Truck_01_Covered
19:12:00 [MissionAirdrop] An airdrop is heading towards "Schlachtfeld" (pos=<3059.000000, 0.000000, 1707.000000> type=Random_Schlachtfeld) with a ExpansionAirdropContainer_Military
19:12:00 [MissionAirdrop] An airdrop is heading towards "Weitmoos" (pos=<6222.000000, 0.000000, 9723.000000> type=Random_Weitmoos) with a ExpansionAirdropContainer_Military
19:13:42 [VehicleCarKey] Player "StaryKojot" (id=_uJkEyflAFEKMpkKqdLWoQHEfGiapl6KlgBZ_xRI58A= pos=<4465.336914, 4.402292, 3152.593750>) used the  ExpansionCarKey to unlock a Truck_01_Covered
19:15:11 [Safezone] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE= pos=<4368.807129, 4.763816, 4058.726074>) Entered the safezone
19:15:55 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has send a requested to sell b95 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:15:55 [Market] Player "Bradac" (id=HW4_xL0LSJ1BxNcPmPwtPKG4kk88OhnPvZSjsACEXTs=) has sold b95 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 1700.
19:16:06 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell binoculars x1 at the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:06 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold binoculars x1 at the trader "BuildingSupplies (Boris [#STR_EXPANSION_MARKET_TRADER_BUILDING_SUPPLIES])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 120.
19:16:28 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:28 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:16:29 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:29 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:16:29 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:30 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold huntingknife x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 40.
19:16:34 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell colt1911 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:34 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold colt1911 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 133.
19:16:35 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell mkii x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:35 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold mkii x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 114.
19:16:38 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:38 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 800.
19:16:39 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
19:16:39 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has sold mosin9130 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>) and got 800.
19:16:42 [Market] Player "Pepe" (id=jBUmIfSrckGQfjRLDSOBBcoCIxSgBajCVJ8n_8oKooE=) has send a requested to sell b95 x1 at the trader "Weapons (Denis [#STR_EXPANSION_MARKET_TRADER_WEAPONS])" in market zone "OUTLIVE Trader" (pos=<4291.589844, 25.247801, 4162.500000>).
